6.9989,4.18,2.0015,117.41,6.3121,171.42
7.0,3.6534,6.8947,111.68,6.9999,119.15
3.0057,3.5002,3.1099,180.0,2.761,104.6
4.9643,3.5,5.7823,113.12,6.9927,147.87
6.5755,3.5,2.9891,180.0,3.2882,116.52
6.9989,4.18,3.9664,129.43,6.5527,165.85
3.0001,3.8759,6.9987,162.99,3.5968,120.71
6.9986,3.5022,3.2144,145.02,2.0027,180.0
3.3877,4.1799,7.0,131.78,6.0544,143.01
3.0069,4.1674,6.9974,124.0,4.794,143.09
3.0016,4.18,6.2825,146.77,5.8891,148.58
3.001,4.1799,5.0906,148.25,6.2058,141.48
3.0013,3.6904,6.999,140.67,5.0924,142.79
3.0039,3.5001,4.3596,174.55,2.9817,98.439
3.0003,4.1761,6.9988,117.3,5.8478,155.45
6.9989,3.7371,2.42,146.96,5.3293,158.84
3.0041,3.9367,6.9984,144.17,2.3062,156.01
3.0025,3.5006,3.4275,138.21,5.0401,138.82
3.0005,4.0356,2.0003,159.53,5.1119,145.29
3.0022,3.5017,6.9999,132.17,4.127,129.64
3.0,3.9516,6.6395,120.15,6.1204,145.4
6.9961,3.9067,6.9983,140.99,6.8376,154.48
6.9957,3.5003,2.0028,106.85,6.8552,145.82
3.0,3.8436,4.6584,158.83,6.0651,131.11
6.4378,3.5002,6.999,129.32,4.5093,131.92
3.0024,4.1798,6.9958,131.49,5.4252,147.25
6.9999,3.9883,2.0053,134.77,5.9309,171.87
3.0019,3.7473,2.0026,160.69,5.8745,152.0
3.0311,3.5036,6.963,171.4,3.1447,109.15
3.004,4.1797,7.0,134.69,3.9481,134.56
3.0036,3.9385,6.8858,151.89,6.5009,146.17
3.1171,3.5648,6.9979,152.04,5.2145,120.84
3.0,3.9948,3.9413,158.48,5.8829,139.03
4.1135,3.5,2.0008,143.14,5.1609,149.77
3.0001,3.7863,6.9961,179.99,2.8219,99.953
3.0566,3.5031,4.1561,143.24,2.5179,147.55
4.2463,3.581,2.0012,173.58,5.3171,146.72
6.8931,3.5002,6.2566,154.17,2.3987,144.33
3.0044,3.5338,2.0023,147.25,3.1558,178.77
3.648,3.7577,4.516,149.47,2.5227,174.49
3.0032,3.5124,5.0602,123.76,6.4295,149.06
4.8641,3.5008,6.9966,136.11,4.2163,137.3
3.0003,4.1529,6.9685,116.49,5.7634,147.17
3.003,4.1797,4.2464,162.57,3.0356,98.49
3.285,3.7986,3.3118,140.6,4.9753,156.17
5.2168,3.724,3.623,153.43,5.1759,144.52
3.0002,4.1047,6.9994,129.32,6.9804,157.75
3.6954,3.7647,5.7637,171.05,3.2107,100.61
3.0001,3.7164,6.9976,116.3,6.9945,148.89
3.0083,3.7424,6.9747,121.38,5.698,141.01
3.0004,3.5003,4.5928,116.21,5.1425,151.13
6.985,3.6136,4.5327,134.49,3.4807,124.72
4.8707,3.8446,7.0,130.99,6.9986,147.65
3.0081,3.9545,6.9992,140.5,5.9101,140.37
5.8528,4.1797,4.451,136.42,2.0503,149.27
5.4791,3.8476,2.8792,148.5,6.5173,157.59
4.279,3.748,6.9996,131.6,6.9998,134.21
4.897,4.027,6.9855,136.41,2.8992,147.27
6.7021,4.0461,2.0054,148.71,3.9503,165.91
3.0004,3.6409,3.3684,144.79,5.5141,133.5
3.0,3.5001,4.301,151.84,3.5232,133.08
3.0001,3.9594,3.4553,154.61,4.037,151.0
3.0001,3.61,2.0546,118.16,6.013,161.67
3.0007,4.0263,2.1572,151.94,5.198,141.68
3.0039,3.9547,2.4173,154.79,4.6709,158.98
3.0025,3.9082,6.9986,157.32,2.0493,146.2
3.0016,3.5,2.1169,133.36,5.6313,126.96
3.0006,3.5357,4.0836,179.74,2.0037,119.54
4.0499,3.7483,2.5853,180.0,2.0637,137.05
6.9965,3.8924,3.0179,90.308,2.5678,98.145
3.0003,3.6424,3.2783,179.2,2.0484,118.08
6.9991,3.5004,2.6893,126.22,2.005,90.305
6.9999,4.0739,4.4058,90.099,2.9595,112.82
6.9996,3.698,3.9596,90.035,2.0708,108.1
3.0001,4.18,5.7896,90.358,2.0049,169.84
3.0037,4.1109,2.0025,90.474,6.9969,136.25
6.9989,3.5,4.6903,90.003,6.9355,115.93
3.0264,3.5159,2.0013,167.97,2.1474,101.18
6.992,4.18,6.9982,90.001,2.0014,127.39
3.0001,4.1798,4.8098,179.71,2.0001,124.35
3.013,3.5002,4.2527,90.104,2.0013,122.11
3.0315,3.5006,2.0005,179.97,6.9972,94.432
3.0628,3.5053,3.5091,90.002,6.9998,93.691
3.0333,4.1791,7.0,90.003,6.9999,165.33
3.0124,3.5008,6.136,179.99,6.4986,177.39
6.9744,3.5017,6.473,90.209,2.6283,174.33
6.9639,4.1786,6.1521,179.68,2.1184,111.78
6.9953,4.18,5.2581,90.079,6.9068,93.013
6.3747,3.501,2.1278,180.0,2.0147,102.51
5.5004,3.7843,6.1248,130.1,6.5938,95.74
6.9976,4.1789,5.1009,179.92,2.0499,180.0
6.8001,3.5137,2.462,91.584,6.7704,90.0
6.9991,4.18,3.6953,179.97,6.9089,90.0
3.0902,4.0597,3.2695,148.56,4.7828,173.7
3.0029,4.1797,6.3647,179.92,6.9923,122.71
3.0005,4.1797,5.9943,90.045,2.0059,113.27
3.0015,3.5008,5.1811,179.94,2.0148,113.22
